Sector,Tiene_Parqueadero_Num,Precio_Venta_COP,Estrato,Area_Construida_m2,Distancia_CC_SanNicolas_km,Conjunto_Cerrado_Num,Urbana_Rural_Num,Topografia_Num
Corregimiento Norte (Galicia/La Mosca),1,2095000000,4,252.5,10.0,0,0,3
Corregimiento Occidente (Llanogrande),1,3560000000,5,500.92,12.0,1,0,1
Corregimiento Centro (Río Abajo),1,1052000000,3,900.55,6.0,0,0,2
Comuna 4 (El Porvenir),1,1127000000,4,206.7,2.5,1,1,0
Corregimiento Occidente (Llanogrande),1,4697000000,6,574.34,12.0,1,0,1
Comuna 3 (Uribe Jaramillo),1,660000000,2,131.19,12.0,0,1,1
Comuna 4 (El Porvenir),1,689000000,3,153.22,2.5,1,1,0
Comuna 4 (El Porvenir),1,759000000,4,153.71,2.5,1,1,0
Corregimiento Centro (Río Abajo),1,2031000000,4,1235.31,6.0,0,0,2
Comuna 2 (San Antonio),1,634000000,4,130.32,3.5,0,1,0
Comuna 4 (El Porvenir),1,922000000,4,180.52,2.5,1,1,0
Comuna 1 (Centro Histórico),0,468000000,3,118.26,1.5,0,1,0
Corregimiento Occidente (Llanogrande),1,3882000000,5,547.85,12.0,1,0,1
Corregimiento Sur (Cabeceras),1,4255000000,6,313.52,14.0,1,0,2
Corregimiento Sur (Cabeceras),1,2875000000,5,244.85,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,3628000000,5,505.39,12.0,1,0,1
Comuna 2 (San Antonio),1,996000000,5,172.44,3.5,0,1,0
Comuna 4 (El Porvenir),1,526000000,3,111.71,2.5,1,1,0
Comuna 3 (Uribe Jaramillo),1,529000000,3,91.74,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,1578000000,4,193.08,10.0,0,0,3
Corregimiento Norte (Galicia/La Mosca),1,2276000000,3,292.17,10.0,0,0,3
Comuna 1 (Centro Histórico),0,607000000,2,172.46,1.5,0,1,0
Comuna 2 (San Antonio),1,880000000,5,152.35,3.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,1890000000,2,294.57,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,1434000000,3,1256.21,6.0,0,0,2
Corregimiento Centro (Río Abajo),1,1307000000,4,859.18,6.0,0,0,2
Comuna 4 (El Porvenir),1,715000000,4,131.14,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,2551000000,4,257.65,14.0,1,0,2
Comuna 3 (Uribe Jaramillo),1,282000000,2,55.94,12.0,0,1,1
Comuna 4 (El Porvenir),1,764000000,3,161.23,2.5,1,1,0
Comuna 2 (San Antonio),1,666000000,4,132.5,3.5,0,1,0
Corregimiento Centro (Río Abajo),1,2428000000,4,1489.37,6.0,0,0,2
Comuna 3 (Uribe Jaramillo),1,715000000,3,122.63,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,2270000000,4,263.55,10.0,0,0,3
Comuna 3 (Uribe Jaramillo),1,525000000,2,103.54,12.0,0,1,1
Comuna 3 (Uribe Jaramillo),1,545000000,2,106.02,12.0,0,1,1
Comuna 3 (Uribe Jaramillo),1,647000000,3,103.74,12.0,0,1,1
Corregimiento Centro (Río Abajo),1,2048000000,4,1256.52,6.0,0,0,2
Corregimiento Norte (Galicia/La Mosca),1,1877000000,3,237.64,10.0,0,0,3
Comuna 4 (El Porvenir),1,1161000000,3,245.76,2.5,1,1,0
Comuna 3 (Uribe Jaramillo),1,658000000,2,137.7,12.0,0,1,1
Comuna 4 (El Porvenir),1,565000000,3,123.21,2.5,1,1,0
Comuna 3 (Uribe Jaramillo),1,453000000,2,87.94,12.0,0,1,1
Corregimiento Centro (Río Abajo),1,1737000000,4,1138.2,6.0,0,0,2
Comuna 3 (Uribe Jaramillo),1,647000000,2,131.33,12.0,0,1,1
Comuna 2 (San Antonio),1,537000000,3,117.47,3.5,0,1,0
Comuna 4 (El Porvenir),1,588000000,3,128.73,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,3331000000,5,286.85,14.0,1,0,2
Corregimiento Centro (Río Abajo),1,1952000000,4,1256.83,6.0,0,0,2
Comuna 4 (El Porvenir),1,863000000,4,171.38,2.5,1,1,0
Corregimiento Centro (Río Abajo),1,2148000000,4,1305.92,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,4290000000,6,517.59,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,1259000000,2,190.49,10.0,0,0,3
Corregimiento Sur (Cabeceras),1,3899000000,4,398.65,14.0,1,0,2
Comuna 2 (San Antonio),1,819000000,5,150.17,3.5,0,1,0
Comuna 4 (El Porvenir),1,726000000,3,154.24,2.5,1,1,0
Comuna 2 (San Antonio),1,674000000,5,127.4,3.5,0,1,0
Corregimiento Sur (Cabeceras),1,4949000000,5,398.57,14.0,1,0,2
Comuna 2 (San Antonio),1,1060000000,5,193.46,3.5,0,1,0
Comuna 2 (San Antonio),1,702000000,3,152.45,3.5,0,1,0
Comuna 1 (Centro Histórico),0,498000000,3,125.45,1.5,0,1,0
Comuna 4 (El Porvenir),1,955000000,4,180.17,2.5,1,1,0
Comuna 2 (San Antonio),1,789000000,3,170.47,3.5,0,1,0
Comuna 1 (Centro Histórico),0,491000000,3,124.75,1.5,0,1,0
Comuna 1 (Centro Histórico),0,824000000,3,205.11,1.5,0,1,0
Corregimiento Centro (Río Abajo),1,1506000000,3,1215.64,6.0,0,0,2
Comuna 3 (Uribe Jaramillo),1,547000000,2,112.26,12.0,0,1,1
Comuna 3 (Uribe Jaramillo),1,641000000,3,108.85,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,1672000000,4,205.2,10.0,0,0,3
Corregimiento Sur (Cabeceras),1,3253000000,5,283.21,14.0,1,0,2
Comuna 4 (El Porvenir),1,623000000,3,135.03,2.5,1,1,0
Comuna 3 (Uribe Jaramillo),1,467000000,2,93.51,12.0,0,1,1
Corregimiento Sur (Cabeceras),1,2350000000,4,239.74,14.0,1,0,2
Comuna 4 (El Porvenir),1,882000000,4,169.73,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,4197000000,4,402.47,14.0,1,0,2
Corregimiento Norte (Galicia/La Mosca),1,2278000000,3,295.44,10.0,0,0,3
Corregimiento Norte (Galicia/La Mosca),1,1267000000,3,171.22,10.0,0,0,3
Comuna 1 (Centro Histórico),0,378000000,3,95.62,1.5,0,1,0
Comuna 1 (Centro Histórico),0,559000000,3,142.44,1.5,0,1,0
Comuna 4 (El Porvenir),1,663000000,3,141.92,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,4101000000,6,301.54,14.0,1,0,2
Corregimiento Sur (Cabeceras),1,4438000000,5,385.97,14.0,1,0,2
Comuna 3 (Uribe Jaramillo),1,517000000,3,89.07,12.0,0,1,1
Comuna 3 (Uribe Jaramillo),1,493000000,2,99.59,12.0,0,1,1
Comuna 4 (El Porvenir),1,764000000,4,141.1,2.5,1,1,0
Corregimiento Occidente (Llanogrande),1,2990000000,5,430.07,12.0,1,0,1
Comuna 3 (Uribe Jaramillo),1,444000000,2,91.6,12.0,0,1,1
Comuna 2 (San Antonio),1,740000000,4,157.06,3.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,339000000,2,70.51,12.0,0,1,1
Corregimiento Occidente (Llanogrande),1,3187000000,6,389.99,12.0,1,0,1
Corregimiento Sur (Cabeceras),1,3171000000,5,263.23,14.0,1,0,2
Comuna 1 (Centro Histórico),0,731000000,4,147.03,1.5,0,1,0
Corregimiento Centro (Río Abajo),1,2515000000,4,1497.67,6.0,0,0,2
Corregimiento Centro (Río Abajo),1,868000000,3,755.87,6.0,0,0,2
Comuna 1 (Centro Histórico),0,633000000,4,132.42,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,4205000000,4,420.32,14.0,1,0,2
Comuna 1 (Centro Histórico),0,639000000,4,130.13,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,452000000,2,93.43,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,2091000000,4,243.28,10.0,0,0,3
Comuna 1 (Centro Histórico),0,429000000,2,120.26,1.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,1535000000,2,228.48,10.0,0,0,3
Corregimiento Occidente (Llanogrande),1,4591000000,5,637.03,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,2595000000,4,291.49,10.0,0,0,3
Corregimiento Occidente (Llanogrande),1,4756000000,5,657.66,12.0,1,0,1
Comuna 3 (Uribe Jaramillo),1,608000000,2,127.48,12.0,0,1,1
Corregimiento Sur (Cabeceras),1,4146000000,6,311.45,14.0,1,0,2
Comuna 2 (San Antonio),1,855000000,4,177.93,3.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,426000000,2,87.44,12.0,0,1,1
Comuna 1 (Centro Histórico),0,587000000,3,144.89,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,643000000,3,104.15,12.0,0,1,1
Corregimiento Centro (Río Abajo),1,1215000000,4,784.02,6.0,0,0,2
Corregimiento Centro (Río Abajo),1,994000000,3,851.26,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,5782000000,5,804.82,12.0,1,0,1
Comuna 3 (Uribe Jaramillo),1,474000000,2,99.6,12.0,0,1,1
Comuna 3 (Uribe Jaramillo),1,556000000,2,111.14,12.0,0,1,1
Comuna 2 (San Antonio),1,638000000,4,130.63,3.5,0,1,0
Corregimiento Occidente (Llanogrande),1,4413000000,6,495.5,12.0,1,0,1
Comuna 4 (El Porvenir),1,801000000,4,146.96,2.5,1,1,0
Comuna 4 (El Porvenir),1,815000000,4,163.6,2.5,1,1,0
Corregimiento Occidente (Llanogrande),1,5620000000,5,776.33,12.0,1,0,1
Comuna 4 (El Porvenir),1,811000000,3,172.82,2.5,1,1,0
Comuna 1 (Centro Histórico),0,524000000,2,145.53,1.5,0,1,0
Comuna 4 (El Porvenir),1,835000000,3,185.29,2.5,1,1,0
Corregimiento Centro (Río Abajo),1,1713000000,3,1491.8,6.0,0,0,2
Comuna 1 (Centro Histórico),0,561000000,3,134.69,1.5,0,1,0
Corregimiento Occidente (Llanogrande),1,6892000000,6,809.41,12.0,1,0,1
Comuna 4 (El Porvenir),1,759000000,4,152.14,2.5,1,1,0
Comuna 4 (El Porvenir),1,755000000,3,158.57,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,4784000000,6,328.63,14.0,1,0,2
Corregimiento Norte (Galicia/La Mosca),1,1555000000,4,189.43,10.0,0,0,3
Comuna 1 (Centro Histórico),0,647000000,4,140.02,1.5,0,1,0
Comuna 1 (Centro Histórico),0,565000000,4,119.99,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,579000000,3,95.02,12.0,0,1,1
Comuna 2 (San Antonio),1,671000000,5,127.86,3.5,0,1,0
Corregimiento Centro (Río Abajo),1,1459000000,3,1270.34,6.0,0,0,2
Comuna 4 (El Porvenir),1,834000000,3,182.21,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,4826000000,6,355.88,14.0,1,0,2
Comuna 2 (San Antonio),1,756000000,5,139.17,3.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,1135000000,3,144.73,10.0,0,0,3
Corregimiento Norte (Galicia/La Mosca),1,1355000000,2,215.6,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,1524000000,4,984.74,6.0,0,0,2
Corregimiento Sur (Cabeceras),1,5400000000,5,463.24,14.0,1,0,2
Comuna 2 (San Antonio),1,698000000,4,149.43,3.5,0,1,0
Corregimiento Centro (Río Abajo),1,1107000000,3,922.25,6.0,0,0,2
Corregimiento Centro (Río Abajo),1,1295000000,3,1089.72,6.0,0,0,2
Corregimiento Centro (Río Abajo),1,1567000000,3,1247.95,6.0,0,0,2
Corregimiento Centro (Río Abajo),1,1778000000,4,1061.46,6.0,0,0,2
Comuna 4 (El Porvenir),1,670000000,4,126.2,2.5,1,1,0
Corregimiento Norte (Galicia/La Mosca),1,1639000000,4,196.06,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,2138000000,3,1721.88,6.0,0,0,2
Corregimiento Sur (Cabeceras),1,4261000000,4,437.16,14.0,1,0,2
Comuna 1 (Centro Histórico),0,489000000,2,140.86,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,512000000,3,82.25,12.0,0,1,1
Corregimiento Sur (Cabeceras),1,3177000000,6,223.29,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,4334000000,5,594.56,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,1781000000,4,205.43,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,1525000000,3,1241.27,6.0,0,0,2
Corregimiento Norte (Galicia/La Mosca),1,1730000000,4,195.05,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,1395000000,3,1132.54,6.0,0,0,2
Comuna 4 (El Porvenir),1,791000000,4,147.37,2.5,1,1,0
Comuna 4 (El Porvenir),1,763000000,4,152.25,2.5,1,1,0
Corregimiento Occidente (Llanogrande),1,5230000000,5,699.07,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,1904000000,3,247.57,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,1418000000,3,1146.0,6.0,0,0,2
Comuna 2 (San Antonio),1,822000000,3,182.4,3.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,646000000,3,102.97,12.0,0,1,1
Comuna 2 (San Antonio),1,828000000,5,150.78,3.5,0,1,0
Corregimiento Occidente (Llanogrande),1,4055000000,5,587.64,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,3579000000,6,441.8,12.0,1,0,1
Comuna 3 (Uribe Jaramillo),1,684000000,2,142.59,12.0,0,1,1
Corregimiento Occidente (Llanogrande),1,4540000000,5,617.38,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,4746000000,5,689.23,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,2245000000,4,259.29,10.0,0,0,3
Corregimiento Sur (Cabeceras),1,3484000000,4,336.52,14.0,1,0,2
Corregimiento Centro (Río Abajo),1,1482000000,4,893.07,6.0,0,0,2
Corregimiento Norte (Galicia/La Mosca),1,2080000000,4,238.56,10.0,0,0,3
Comuna 3 (Uribe Jaramillo),1,520000000,2,99.98,12.0,0,1,1
Comuna 4 (El Porvenir),1,687000000,3,144.16,2.5,1,1,0
Comuna 2 (San Antonio),1,701000000,4,149.73,3.5,0,1,0
Comuna 4 (El Porvenir),1,1043000000,4,193.46,2.5,1,1,0
Comuna 4 (El Porvenir),1,884000000,3,187.07,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,4683000000,5,376.72,14.0,1,0,2
Comuna 2 (San Antonio),1,845000000,5,159.71,3.5,0,1,0
Comuna 4 (El Porvenir),1,1012000000,4,201.54,2.5,1,1,0
Corregimiento Centro (Río Abajo),1,1595000000,4,985.68,6.0,0,0,2
Comuna 3 (Uribe Jaramillo),1,701000000,3,114.6,12.0,0,1,1
Comuna 2 (San Antonio),1,711000000,4,138.43,3.5,0,1,0
Comuna 1 (Centro Histórico),0,657000000,4,134.5,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,3351000000,4,348.27,14.0,1,0,2
Corregimiento Centro (Río Abajo),1,1474000000,3,1215.98,6.0,0,0,2
Comuna 4 (El Porvenir),1,760000000,4,140.76,2.5,1,1,0
Corregimiento Centro (Río Abajo),1,2356000000,4,1450.8,6.0,0,0,2
Corregimiento Centro (Río Abajo),1,834000000,3,692.58,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,3184000000,5,438.84,12.0,1,0,1
Comuna 2 (San Antonio),1,1102000000,5,194.38,3.5,0,1,0
Comuna 1 (Centro Histórico),0,779000000,3,197.91,1.5,0,1,0
Corregimiento Occidente (Llanogrande),1,3794000000,6,461.08,12.0,1,0,1
Corregimiento Centro (Río Abajo),1,1507000000,3,1222.43,6.0,0,0,2
Comuna 1 (Centro Histórico),0,589000000,3,143.4,1.5,0,1,0
Corregimiento Centro (Río Abajo),1,2213000000,4,1357.78,6.0,0,0,2
Comuna 4 (El Porvenir),1,736000000,3,163.54,2.5,1,1,0
Corregimiento Centro (Río Abajo),1,1937000000,4,1160.52,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,4568000000,5,650.23,12.0,1,0,1
Comuna 4 (El Porvenir),1,775000000,3,171.74,2.5,1,1,0
Corregimiento Occidente (Llanogrande),1,4751000000,5,635.49,12.0,1,0,1
Comuna 2 (San Antonio),1,641000000,3,144.81,3.5,0,1,0
Corregimiento Centro (Río Abajo),1,1799000000,3,1558.55,6.0,0,0,2
Corregimiento Norte (Galicia/La Mosca),1,1421000000,2,227.66,10.0,0,0,3
Comuna 3 (Uribe Jaramillo),1,797000000,3,132.93,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,1404000000,3,184.78,10.0,0,0,3
Comuna 3 (Uribe Jaramillo),1,638000000,2,123.17,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,1235000000,3,167.99,10.0,0,0,3
Comuna 1 (Centro Histórico),0,487000000,2,144.59,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,4004000000,4,390.23,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,4857000000,6,600.21,12.0,1,0,1
Comuna 4 (El Porvenir),1,754000000,4,141.01,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,4560000000,5,366.36,14.0,1,0,2
Comuna 2 (San Antonio),1,517000000,3,114.19,3.5,0,1,0
Comuna 2 (San Antonio),1,583000000,3,134.22,3.5,0,1,0
Comuna 2 (San Antonio),1,801000000,5,149.77,3.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,515000000,2,101.98,12.0,0,1,1
Comuna 4 (El Porvenir),1,883000000,4,166.32,2.5,1,1,0
Comuna 2 (San Antonio),1,799000000,4,168.8,3.5,0,1,0
Comuna 2 (San Antonio),1,581000000,3,127.75,3.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,1396000000,3,185.11,10.0,0,0,3
Comuna 1 (Centro Histórico),0,331000000,2,90.46,1.5,0,1,0
Corregimiento Occidente (Llanogrande),1,5563000000,6,630.81,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,3854000000,5,555.86,12.0,1,0,1
Corregimiento Centro (Río Abajo),1,1716000000,3,1387.51,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,2641000000,5,357.67,12.0,1,0,1
Corregimiento Sur (Cabeceras),1,4708000000,5,385.98,14.0,1,0,2
Corregimiento Norte (Galicia/La Mosca),1,1493000000,3,193.61,10.0,0,0,3
Corregimiento Norte (Galicia/La Mosca),1,1621000000,2,238.14,10.0,0,0,3
Comuna 1 (Centro Histórico),0,809000000,4,168.97,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,440000000,2,85.99,12.0,0,1,1
Corregimiento Sur (Cabeceras),1,3153000000,5,268.85,14.0,1,0,2
Comuna 1 (Centro Histórico),0,462000000,2,138.72,1.5,0,1,0
Comuna 2 (San Antonio),1,607000000,3,138.08,3.5,0,1,0
Comuna 4 (El Porvenir),1,706000000,3,151.5,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,3524000000,5,304.81,14.0,1,0,2
Corregimiento Sur (Cabeceras),1,4292000000,4,409.67,14.0,1,0,2
Comuna 2 (San Antonio),1,703000000,4,143.39,3.5,0,1,0
Comuna 2 (San Antonio),1,966000000,5,182.65,3.5,0,1,0
Comuna 4 (El Porvenir),1,852000000,4,166.2,2.5,1,1,0
Corregimiento Occidente (Llanogrande),1,5600000000,6,645.61,12.0,1,0,1
Corregimiento Sur (Cabeceras),1,3701000000,5,305.52,14.0,1,0,2
Comuna 1 (Centro Histórico),0,306000000,2,86.54,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,662000000,3,111.99,12.0,0,1,1
Comuna 2 (San Antonio),1,873000000,4,173.29,3.5,0,1,0
Comuna 2 (San Antonio),1,814000000,3,174.77,3.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,603000000,3,101.43,12.0,0,1,1
Comuna 1 (Centro Histórico),0,579000000,3,145.27,1.5,0,1,0
Corregimiento Centro (Río Abajo),1,1603000000,4,987.69,6.0,0,0,2
Comuna 2 (San Antonio),1,1108000000,5,197.92,3.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,734000000,3,127.58,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,1206000000,4,139.07,10.0,0,0,3
Comuna 2 (San Antonio),1,566000000,4,120.98,3.5,0,1,0
Corregimiento Occidente (Llanogrande),1,5350000000,5,748.78,12.0,1,0,1
Corregimiento Occidente (Llanogrande),1,3642000000,6,422.19,12.0,1,0,1
Comuna 2 (San Antonio),1,801000000,5,147.94,3.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,1544000000,3,199.08,10.0,0,0,3
Comuna 2 (San Antonio),1,658000000,4,139.84,3.5,0,1,0
Corregimiento Centro (Río Abajo),1,1452000000,3,1207.06,6.0,0,0,2
Corregimiento Centro (Río Abajo),1,2954000000,4,1779.27,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,4317000000,6,511.51,12.0,1,0,1
Corregimiento Centro (Río Abajo),1,2196000000,3,1801.29,6.0,0,0,2
Corregimiento Norte (Galicia/La Mosca),1,1891000000,4,217.8,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,1805000000,4,1170.36,6.0,0,0,2
Comuna 2 (San Antonio),1,690000000,3,155.07,3.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,1208000000,4,147.15,10.0,0,0,3
Comuna 1 (Centro Histórico),0,597000000,4,123.61,1.5,0,1,0
Comuna 1 (Centro Histórico),0,446000000,3,112.25,1.5,0,1,0
Comuna 4 (El Porvenir),1,570000000,3,125.03,2.5,1,1,0
Comuna 1 (Centro Histórico),0,631000000,3,160.59,1.5,0,1,0
Corregimiento Sur (Cabeceras),1,3600000000,4,358.0,14.0,1,0,2
Corregimiento Norte (Galicia/La Mosca),1,1487000000,3,193.45,10.0,0,0,3
Corregimiento Sur (Cabeceras),1,3369000000,6,241.82,14.0,1,0,2
Corregimiento Sur (Cabeceras),1,5858000000,6,431.15,14.0,1,0,2
Comuna 2 (San Antonio),1,572000000,4,122.44,3.5,0,1,0
Comuna 2 (San Antonio),1,692000000,4,142.52,3.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,655000000,2,125.46,12.0,0,1,1
Corregimiento Norte (Galicia/La Mosca),1,1678000000,2,253.87,10.0,0,0,3
Corregimiento Sur (Cabeceras),1,5780000000,6,412.41,14.0,1,0,2
Corregimiento Sur (Cabeceras),1,4314000000,6,323.82,14.0,1,0,2
Comuna 1 (Centro Histórico),0,717000000,4,144.59,1.5,0,1,0
Corregimiento Occidente (Llanogrande),1,4992000000,6,594.76,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,1374000000,2,202.04,10.0,0,0,3
Corregimiento Occidente (Llanogrande),1,2544000000,5,349.17,12.0,1,0,1
Corregimiento Norte (Galicia/La Mosca),1,1260000000,4,152.7,10.0,0,0,3
Corregimiento Norte (Galicia/La Mosca),1,1543000000,2,245.5,10.0,0,0,3
Comuna 4 (El Porvenir),1,588000000,3,133.67,2.5,1,1,0
Comuna 3 (Uribe Jaramillo),1,611000000,2,119.49,12.0,0,1,1
Corregimiento Occidente (Llanogrande),1,5794000000,6,717.4,12.0,1,0,1
Comuna 4 (El Porvenir),1,843000000,3,184.56,2.5,1,1,0
Comuna 1 (Centro Histórico),0,412000000,3,96.87,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,365000000,2,72.13,12.0,0,1,1
Comuna 3 (Uribe Jaramillo),1,423000000,2,86.81,12.0,0,1,1
Corregimiento Sur (Cabeceras),1,3610000000,5,304.21,14.0,1,0,2
Corregimiento Norte (Galicia/La Mosca),1,1934000000,4,230.54,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,2173000000,4,1297.55,6.0,0,0,2
Corregimiento Norte (Galicia/La Mosca),1,1830000000,3,243.81,10.0,0,0,3
Comuna 2 (San Antonio),1,918000000,5,165.49,3.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,906000000,2,136.3,10.0,0,0,3
Corregimiento Norte (Galicia/La Mosca),1,2315000000,4,276.48,10.0,0,0,3
Corregimiento Norte (Galicia/La Mosca),1,1174000000,4,139.42,10.0,0,0,3
Corregimiento Sur (Cabeceras),1,3017000000,4,299.31,14.0,1,0,2
Comuna 1 (Centro Histórico),0,349000000,3,83.65,1.5,0,1,0
Corregimiento Norte (Galicia/La Mosca),1,2422000000,4,272.17,10.0,0,0,3
Corregimiento Centro (Río Abajo),1,1975000000,3,1683.42,6.0,0,0,2
Corregimiento Sur (Cabeceras),1,2660000000,4,258.33,14.0,1,0,2
Corregimiento Centro (Río Abajo),1,1617000000,4,1033.87,6.0,0,0,2
Comuna 3 (Uribe Jaramillo),1,594000000,3,99.0,12.0,0,1,1
Corregimiento Sur (Cabeceras),1,3722000000,5,319.25,14.0,1,0,2
Corregimiento Norte (Galicia/La Mosca),1,1507000000,4,175.97,10.0,0,0,3
Comuna 4 (El Porvenir),1,701000000,4,141.46,2.5,1,1,0
Corregimiento Sur (Cabeceras),1,2117000000,5,176.81,14.0,1,0,2
Corregimiento Occidente (Llanogrande),1,4988000000,6,609.85,12.0,1,0,1
Comuna 1 (Centro Histórico),0,524000000,3,130.07,1.5,0,1,0
Comuna 1 (Centro Histórico),0,716000000,4,143.85,1.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,690000000,3,118.66,12.0,0,1,1
Corregimiento Sur (Cabeceras),1,6540000000,5,530.01,14.0,1,0,2
Corregimiento Centro (Río Abajo),1,2350000000,4,1531.53,6.0,0,0,2
Corregimiento Centro (Río Abajo),1,1267000000,3,1068.24,6.0,0,0,2
Comuna 3 (Uribe Jaramillo),1,577000000,2,118.98,12.0,0,1,1
Comuna 3 (Uribe Jaramillo),1,627000000,3,105.08,12.0,0,1,1
Comuna 4 (El Porvenir),1,566000000,3,124.85,2.5,1,1,0
Comuna 2 (San Antonio),1,724000000,3,163.09,3.5,0,1,0
Comuna 3 (Uribe Jaramillo),1,542000000,3,94.95,12.0,0,1,1
Comuna 2 (San Antonio),1,672000000,5,117.36,3.5,0,1,0
Corregimiento Centro (Río Abajo),1,1194000000,4,771.84,6.0,0,0,2
Comuna 2 (San Antonio),1,919000000,5,161.76,3.5,0,1,0
Comuna 1 (Centro Histórico),0,549000000,4,118.11,1.5,0,1,0
Corregimiento Centro (Río Abajo),1,1586000000,3,1318.78,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,4356000000,6,531.81,12.0,1,0,1
Corregimiento Centro (Río Abajo),1,1349000000,3,1142.96,6.0,0,0,2
Corregimiento Occidente (Llanogrande),1,4206000000,5,592.7,12.0,1,0,1
Corregimiento Sur (Cabeceras),1,2742000000,4,271.9,14.0,1,0,2
Comuna 4 (El Porvenir),1,850000000,3,186.89,2.5,1,1,0
Comuna 4 (El Porvenir),1,902000000,3,199.97,2.5,1,1,0
Corregimiento Occidente (Llanogrande),1,3047000000,5,440.76,12.0,1,0,1
Corregimiento Sur (Cabeceras),1,3197000000,4,313.29,14.0,1,0,2
Corregimiento Centro (Río Abajo),1,1290000000,4,801.63,6.0,0,0,2
Corregimiento Norte (Galicia/La Mosca),1,1919000000,2,290.03,10.0,0,0,3
Corregimiento Occidente (Llanogrande),1,2862000000,6,335.76,12.0,1,0,1
Corregimiento Centro (Río Abajo),1,1522000000,4,994.8,6.0,0,0,2
Corregimiento Sur (Cabeceras),1,3240000000,4,328.79,14.0,1,0,2
Corregimiento Sur (Cabeceras),1,3328000000,4,336.94,14.0,1,0,2
Corregimiento Sur (Cabeceras),1,3184000000,6,222.46,14.0,1,0,2
Corregimiento Sur (Cabeceras),1,4380000000,5,349.45,14.0,1,0,2
